COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
67000,臺南市,67000270,仁德區,195,90,14,24,26,31,6,1,3,11914.83,5867.18,922.74,1742.5,2031.66,1079.63,178.56,18.9,73.66,7000000,9075000,7850000,6050000,4106512,3220000,2825365,2172450,4300000,132619,138525,144900,109533,96786,109044,93463,114943,180526,13,,5,4,4,,,,,509.6,,225.15,125.91,158.55,,,,,3200000,,4600000,2350000,3450000,,,,,87914,,96593,86592,85476,,,,,"104Y4S"
67000,臺南市,67000280,歸仁區,113,66,4,8,14,20,,1,,6841.88,4219.61,929.26,288.13,623.4,737.56,,43.92,,7250000,7880000,17500000,4925000,3350000,3900000,,31900,,129291,136149,151303,109421,87130,117574,,726,,5,,1,1,3,,,,,180.17,,68.07,48.39,63.71,,,,,2900000,,6600000,3080000,1160000,,,,,89638,,96961,63652,89638,,,,,"104Y4S"
67000,臺南市,67000290,關廟區,83,66,,,8,6,2,,1,4962.77,4256.24,,,362.1,282.38,54.92,,7.13,7400000,7950000,,,2800000,3200000,2693450,,700000,121790,124195,,,57485,62218,85460,,98178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000300,龍崎區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000310,永康區,670,149,87,92,252,79,7,2,2,36854.9,13925.85,4549.91,3203.04,11139.43,3180.72,696.94,54.77,104.23,4250000,11500000,3453490,3500000,3300000,3500000,2948536,3144140,16250000,115786,189348,71757,127109,99603,108453,162373,114161,311803,134,17,10,52,54,1,,,,5015.9,855.82,509.19,1572.45,2042.67,35.77,,,,3940000,7190000,3544950,3990000,3525000,4650000,,,,110130,212332,71811,125541,97217,130006,,,,"104Y4S"
67000,臺南市,67000320,東區,346,54,18,45,109,78,33,7,2,13849.7,4125.85,859.94,1973.45,3007.75,2764.7,900.77,137.78,79.46,4345000,15155000,7370000,5200000,2450000,3660650,3200000,2600000,5250000,148274,215594,196805,152869,115767,122932,158854,184805,135233,126,9,9,54,54,,,,,5597.43,757.7,436.57,2533.02,1870.14,,,,,5580000,14300000,7650000,5975000,4200000,,,,,137324,225279,191814,141416,118184,,,,,"104Y4S"
67000,臺南市,67000330,南區,319,113,4,15,49,110,27,1,,15695.93,6380.42,469.83,1411.19,2668.09,3921.55,817.09,27.75,,5500000,8280000,15275000,4450000,3500000,2300000,3990000,8000000,,128934,162969,132453,91485,95936,81182,149280,288274,,27,1,,15,11,,,,,1280.99,158.91,,673.35,448.73,,,,,4400000,29150000,,4600000,3200000,,,,,101744,183438,,101873,87250,,,,,"104Y4S"
67000,臺南市,67000340,北區,871,636,17,43,60,84,25,5,1,32024.8,23404.39,876.7,1979.85,2196.12,2818.37,629.33,85.77,34.27,4500000,4670000,10000000,5400000,3307692,2585000,3000000,3800000,3200000,150307,153587,182924,139638,121020,89711,140363,219278,93384,87,27,8,38,12,2,,,,3924.18,1261.78,356.81,1684.65,516.24,104.7,,,,5800000,8200000,7100000,5150000,4440000,4525000,,,,132818,179727,157687,115168,118029,97406,,,,"104Y4S"
67000,臺南市,67000350,安南區,418,241,17,37,47,71,3,1,1,22413.78,14800.47,1009.58,1997.8,2300.1,2156.33,94.3,12.25,42.94,7700000,8600000,6500000,5325000,5500000,3500000,5000000,3700000,2800000,139218,154167,131007,108574,115978,107215,169632,301935,65207,5,,,2,3,,,,,204.34,,,90.44,113.9,,,,,3220000,,,3940000,3220000,,,,,81051,,,84860,81051,,,,,"104Y4S"
67000,臺南市,67000360,安平區,267,151,9,29,70,4,4,,,19241.28,12398.59,592.92,1539.1,4471.52,130.86,108.3,,,11857500,12760000,12000000,4800000,3510000,1750000,4475000,,,167513,180167,168828,133665,112986,103817,139262,,,97,19,10,36,32,,,,,5908.58,2494.51,422.97,1766.78,1224.31,,,,,5100000,20000000,5750000,4950000,3925000,,,,,118196,156852,134088,112537,105335,,,,,"104Y4S"
67000,臺南市,67000370,中西區,246,22,9,41,67,61,20,19,7,9812.86,2251.35,349.68,994.31,1674.05,2231.38,1041.95,707.37,562.77,2325000,18695000,2800000,900000,1150000,1700000,4150000,10000000,13489800,100509,197104,210779,78460,85458,79743,122169,224979,176081,68,2,4,50,12,,,,,2287.82,103.26,155.34,1623.45,405.77,,,,,486111,11300000,6425000,486111,2630000,,,,,21951,214889,169834,21951,114163,,,,,"104Y4S"
68000,桃園市,68000010,桃園區,1129,460,23,162,293,136,53,2,,42449.35,21959.43,1035.33,4702.76,8174.07,4413.01,2094.22,70.55,,6600000,9430000,7050000,4700000,4000000,4300000,9000000,5350000,,211590,258907,207861,179102,142747,154657,271902,212933,,577,130,98,202,147,,,,,28545.21,8028.62,5814.23,8344.71,6357.65,,,,,8120000,12425000,9775000,7500000,6100000,,,,,182000,216556,196994,182837,142763,,,,,"104Y4S"
68000,桃園市,68000020,中壢區,1708,904,90,160,283,190,56,,25,86586.59,45508.4,2822.02,16253.38,11891.91,8587.41,1441.2,,82.28,6200000,11000000,3925000,4165000,3800000,4200000,6400000,,56572,179740,235432,186195,158242,136778,156768,214627,,451794,550,325,53,111,61,,,,,23642.9,14660.08,2384.86,4170.35,2427.6,,,,,5700000,6000000,7000000,5500000,4800000,,,,,144382,139751,174605,145476,129569,,,,,"104Y4S"
68000,桃園市,68000030,大溪區,181,23,14,16,21,99,6,1,1,6259.36,1887.37,773.18,870.43,887.76,1570.28,168.27,75.76,26.32,2750000,12500000,6700000,6740000,3970000,400000,3150000,172600,170000,99201,184740,126156,142821,100145,45544,136196,2278,6460,18,1,1,14,2,,,,,907.04,89.48,33.2,698.27,86.09,,,,,4800000,13950000,3880000,5300000,4150000,,,,,115417,155902,116880,115417,96326,,,,,"104Y4S"
68000,桃園市,68000040,楊梅區,503,124,40,86,167,72,6,4,4,23064.49,6389.56,1671.09,5605.78,6298.45,2443.43,415.72,142.04,98.41,4000000,5750000,4545000,3700000,3150000,3525000,6295000,6051800,10835000,122854,149485,129957,93740,97438,113925,131212,171358,563002,133,8,23,62,38,2,,,,4887.31,350.49,710.65,2326.91,1413.94,85.31,,,,3380000,5415000,3400000,3575000,3000000,5240000,,,,93742,129629,119926,89935,74709,106675,,,,"104Y4S"
